Order_Date,Time,Customer_Id,Product_Category,Product,Sales,Quantity,Order_Priority
29/03/2018,14:00:03,89298,Home & Furniture,Sofa Covers,216,5,Medium
12/08/2018,15:30:09,77293,Home & Furniture,Bed Sheets,211,3,Medium
22/09/2018,20:52:20,85703,Home & Furniture,Curtains,34,4,Medium
09/11/2018,11:48:12,80815,Home & Furniture,Towels,228,1,Medium
06/11/2018,21:27:45,90094,Home & Furniture,Sofas,67,1,Medium
11/05/2018,15:19:44,64229,Home & Furniture,Beds,78,5,Medium
27/03/2018,11:37:34,73305,Home & Furniture,Dinning Tables,119,4,Medium
06/03/2018,17:18:08,64658,Home & Furniture,Shoe Rack,124,1,Medium
24/11/2018,13:45:38,64187,Home & Furniture,Umbrellas,70,1,Medium
30/07/2018,20:48:59,96155,Home & Furniture,Dinner Crockery,133,1,Medium
30/03/2018,21:03:13,67309,Home & Furniture,Sofa Covers,216,5,Medium
30/12/2018,23:32:18,78894,Home & Furniture,Bed Sheets,211,1,Low
16/03/2018,21:21:54,99475,Home & Furniture,Curtains,34,5,Medium
14/06/2018,18:30:51,62492,Home & Furniture,Towels,228,1,Medium
30/06/2018,09:47:30,76121,Home & Furniture,Sofas,67,5,Medium
13/02/2018,18:30:14,68637,Home & Furniture,Beds,78,5,Medium
14/07/2018,15:48:31,85135,Home & Furniture,Dinning Tables,119,5,Low
12/08/2018,22:54:10,98307,Home & Furniture,Shoe Rack,124,3,Medium
15/10/2018,18:15:24,73917,Home & Furniture,Umbrellas,70,3,Medium
08/06/2018,21:34:41,78292,Home & Furniture,Dinner Crockery,133,1,Medium
05/11/2018,18:29:54,80373,Home & Furniture,Sofa Covers,216,1,Medium
23/04/2018,11:53:50,86326,Home & Furniture,Bed Sheets,211,3,Medium
09/06/2018,17:57:22,63954,Home & Furniture,Curtains,34,5,Medium
09/08/2018,18:33:23,88102,Home & Furniture,Towels,228,4,Medium
30/07/2018,18:55:11,75914,Home & Furniture,Sofas,67,4,Medium
01/07/2018,18:55:16,96116,Home & Furniture,Beds,78,3,Medium
10/05/2018,22:56:04,89459,Home & Furniture,Dinning Tables,119,5,Medium
17/11/2018,00:26:37,79986,Home & Furniture,Shoe Rack,124,5,Medium
10/12/2018,12:45:26,89644,Home & Furniture,Umbrellas,70,3,Medium
14/04/2018,17:53:23,83400,Home & Furniture,Dinner Crockery,133,4,Medium
22/11/2018,21:17:06,70355,Home & Furniture,Sofa Covers,216,5,Medium
21/12/2018,12:15:51,99226,Home & Furniture,Bed Sheets,211,1,Medium
24/02/2018,21:12:47,84932,Home & Furniture,Curtains,34,1,Medium
25/09/2018,15:35:15,66819,Home & Furniture,Towels,228,4,Medium
16/04/2018,16:20:41,98228,Home & Furniture,Sofas,67,3,Medium
29/06/2018,10:29:18,83972,Home & Furniture,Beds,78,3,High
22/07/2018,20:25:13,65872,Home & Furniture,Dinning Tables,119,5,High
05/11/2018,14:32:16,62848,Home & Furniture,Shoe Rack,124,1,Medium
28/06/2018,19:42:22,99117,Home & Furniture,Umbrellas,70,1,Medium
07/11/2018,22:32:42,89834,Home & Furniture,Dinner Crockery,133,3,Medium
08/11/2018,08:45:28,79286,Home & Furniture,Sofa Covers,216,1,Medium
07/11/2018,22:25:05,74729,Home & Furniture,Bed Sheets,211,3,Medium
04/10/2018,20:54:56,74909,Home & Furniture,Curtains,34,1,Medium
21/10/2018,22:36:36,68655,Home & Furniture,Towels,228,1,Medium
21/10/2018,22:53:55,94782,Home & Furniture,Sofas,67,1,Medium
10/03/2018,13:50:55,87042,Home & Furniture,Beds,78,5,Medium
09/11/2018,16:51:22,63941,Home & Furniture,Dinning Tables,119,1,Medium
19/03/2018,14:55:26,75226,Home & Furniture,Shoe Rack,124,1,Medium
15/12/2018,13:17:11,60623,Home & Furniture,Umbrellas,70,4,Medium
23/12/2018,18:52:43,84392,Home & Furniture,Dinner Crockery,133,1,Low
04/08/2018,21:16:20,93999,Home & Furniture,Sofa Covers,216,3,Medium
04/07/2018,16:31:00,62515,Home & Furniture,Bed Sheets,211,3,Medium
02/12/2018,13:34:44,95883,Home & Furniture,Curtains,34,1,Medium
17/05/2018,14:16:24,78415,Home & Furniture,Towels,228,5,Medium
04/11/2018,12:23:32,79309,Home & Furniture,Sofas,67,1,Medium
17/10/2018,09:01:36,92297,Home & Furniture,Beds,78,4,Medium
01/10/2018,11:22:39,97058,Home & Furniture,Dinning Tables,119,3,Low
12/10/2018,20:20:06,98351,Home & Furniture,Shoe Rack,124,4,Medium
15/06/2018,16:02:22,83228,Home & Furniture,Umbrellas,70,3,Medium
20/12/2018,16:35:13,69321,Home & Furniture,Dinner Crockery,133,3,Medium
14/12/2018,23:57:00,84674,Home & Furniture,Sofa Covers,216,1,Medium
02/05/2018,15:09:23,64998,Home & Furniture,Bed Sheets,211,1,Medium
18/05/2018,01:06:11,80437,Home & Furniture,Curtains,34,4,High
24/08/2018,13:26:16,72117,Home & Furniture,Towels,228,5,Medium
08/07/2018,11:53:13,67996,Home & Furniture,Sofas,67,3,Medium
28/05/2018,13:49:19,86585,Home & Furniture,Beds,78,3,Medium
17/02/2018,14:02:09,85571,Home & Furniture,Dinning Tables,119,1,Medium
07/10/2018,16:45:11,75038,Home & Furniture,Shoe Rack,124,3,Medium
20/10/2018,15:23:04,73347,Home & Furniture,Umbrellas,70,1,Medium
07/10/2018,19:54:10,87515,Home & Furniture,Dinner Crockery,133,3,Low
14/03/2018,11:46:03,97458,Home & Furniture,Sofa Covers,216,5,Medium
17/12/2018,11:51:07,78478,Home & Furniture,Bed Sheets,211,4,Medium
18/09/2018,21:58:08,86107,Home & Furniture,Curtains,34,1,Low
14/11/2018,18:08:59,62170,Home & Furniture,Towels,228,3,Medium
14/08/2018,11:15:39,72337,Home & Furniture,Sofas,67,1,Medium
14/12/2018,09:15:31,88238,Home & Furniture,Beds,78,1,Medium
14/04/2018,10:13:21,85384,Home & Furniture,Dinning Tables,119,5,Medium
10/07/2018,15:20:04,69467,Home & Furniture,Shoe Rack,124,3,Medium
14/05/2018,15:34:53,83100,Home & Furniture,Umbrellas,70,5,Medium
23/12/2018,16:34:16,66216,Home & Furniture,Dinner Crockery,133,1,Medium
01/04/2018,22:07:33,60322,Home & Furniture,Sofa Covers,216,5,Medium
01/05/2018,19:07:03,61652,Home & Furniture,Bed Sheets,211,1,Medium
29/06/2018,19:10:43,61672,Home & Furniture,Curtains,34,3,Medium
01/05/2018,21:27:45,89228,Home & Furniture,Towels,228,4,High
01/11/2018,10:06:24,89216,Home & Furniture,Sofas,67,4,Medium
28/03/2018,21:03:25,98430,Home & Furniture,Beds,78,5,Medium
11/09/2018,20:26:23,84902,Home & Furniture,Dinning Tables,119,5,Medium
25/10/2018,19:51:34,80951,Home & Furniture,Shoe Rack,124,1,Medium
10/03/2018,18:26:04,67103,Home & Furniture,Umbrellas,70,5,Medium
04/05/2018,17:58:27,99138,Home & Furniture,Dinner Crockery,133,4,Medium
21/07/2018,01:22:16,76389,Home & Furniture,Sofa Covers,216,3,Medium
02/08/2018,13:42:23,96052,Home & Furniture,Bed Sheets,211,3,Medium
01/04/2018,13:47:48,97470,Home & Furniture,Curtains,34,1,Medium
12/05/2018,13:15:48,61536,Home & Furniture,Towels,228,1,Medium
17/09/2018,09:55:21,68530,Home & Furniture,Sofas,67,3,Medium
18/09/2018,10:00:58,95734,Home & Furniture,Beds,78,1,Medium
09/05/2018,19:30:22,83317,Home & Furniture,Dinning Tables,119,5,Medium
14/12/2018,00:57:37,85235,Home & Furniture,Shoe Rack,124,5,High
30/11/2018,14:16:15,78394,Home & Furniture,Umbrellas,70,4,Medium
07/08/2018,22:59:03,63149,Home & Furniture,Dinner Crockery,133,1,Medium
28/04/2018,17:12:53,69404,Home & Furniture,Sofa Covers,216,1,Medium
20/05/2018,12:47:35,90136,Home & Furniture,Bed Sheets,211,1,Medium
08/12/2018,04:02:59,82981,Home & Furniture,Curtains,34,1,Low
06/01/2018,00:03:50,86444,Home & Furniture,Towels,228,3,Medium
10/09/2018,10:56:03,85805,Home & Furniture,Sofas,67,1,Medium
13/06/2018,19:23:28,78154,Home & Furniture,Beds,78,4,High
29/01/2018,22:02:15,91216,Home & Furniture,Dinning Tables,119,1,Medium
04/08/2018,19:54:07,89283,Home & Furniture,Shoe Rack,124,5,Low
13/09/2018,17:03:06,83961,Home & Furniture,Umbrellas,70,1,Medium
27/01/2018,13:27:52,62326,Home & Furniture,Dinner Crockery,133,4,Medium
28/03/2018,21:17:28,82854,Home & Furniture,Sofa Covers,216,1,Low
30/05/2018,21:11:42,75054,Home & Furniture,Bed Sheets,211,4,Medium
10/09/2018,14:38:47,81052,Home & Furniture,Curtains,34,4,High
12/03/2018,22:34:39,73642,Home & Furniture,Towels,228,5,Medium
28/04/2018,15:39:03,90825,Home & Furniture,Sofas,67,5,Medium
30/12/2018,12:45:36,61003,Home & Furniture,Beds,78,1,Medium
29/11/2018,08:42:43,91824,Home & Furniture,Dinning Tables,119,1,Medium
15/11/2018,12:24:08,98080,Home & Furniture,Shoe Rack,124,1,High
04/09/2018,16:36:42,67590,Home & Furniture,Umbrellas,70,5,High
25/06/2018,22:21:42,86997,Home & Furniture,Dinner Crockery,133,5,Medium
27/06/2018,19:13:48,70901,Home & Furniture,Sofa Covers,216,1,Medium
07/10/2018,04:53:18,87787,Home & Furniture,Bed Sheets,211,4,Low
24/05/2018,23:20:57,65135,Home & Furniture,Curtains,34,5,Low
29/10/2018,16:34:07,70718,Home & Furniture,Towels,228,4,Medium
19/02/2018,16:02:05,66248,Home & Furniture,Sofas,67,3,Medium
17/03/2018,11:57:56,65352,Home & Furniture,Beds,78,3,Medium
08/06/2018,17:01:29,99481,Home & Furniture,Dinning Tables,119,1,High
03/11/2018,15:35:04,66351,Home & Furniture,Shoe Rack,124,1,Medium
12/11/2018,19:07:37,78820,Home & Furniture,Umbrellas,70,1,Medium
23/07/2018,22:30:24,80683,Home & Furniture,Dinner Crockery,133,5,Medium
29/10/2018,11:26:32,91160,Home & Furniture,Sofa Covers,216,4,Medium
28/07/2018,13:14:57,64645,Home & Furniture,Bed Sheets,211,5,Medium
17/05/2018,22:00:54,75091,Home & Furniture,Curtains,34,5,Medium
28/04/2018,15:30:11,78148,Home & Furniture,Towels,228,1,Medium
07/12/2018,22:16:57,82186,Home & Furniture,Sofas,67,1,Medium
06/10/2018,09:16:45,69233,Home & Furniture,Beds,78,1,Medium
28/04/2018,21:12:36,93088,Home & Furniture,Dinning Tables,119,4,Medium
15/07/2018,10:24:22,98332,Home & Furniture,Shoe Rack,124,5,Medium
06/09/2018,12:14:15,62968,Home & Furniture,Umbrellas,70,3,Medium
05/01/2018,14:20:29,90106,Home & Furniture,Dinner Crockery,133,3,Medium
15/10/2018,14:24:50,92409,Home & Furniture,Sofa Covers,216,4,Medium
06/09/2018,22:08:56,60322,Home & Furniture,Bed Sheets,211,4,Medium
12/10/2018,11:51:18,61049,Home & Furniture,Curtains,34,1,Medium
18/07/2018,16:55:05,64663,Home & Furniture,Towels,228,4,Medium
23/12/2018,20:55:24,63937,Home & Furniture,Sofas,67,1,Medium
05/12/2018,16:07:37,80893,Home & Furniture,Beds,78,4,Medium
11/10/2018,11:48:08,70223,Home & Furniture,Dinning Tables,119,4,Medium
05/04/2018,17:33:45,84797,Home & Furniture,Shoe Rack,124,5,Medium
09/11/2018,18:38:28,60717,Home & Furniture,Umbrellas,70,1,Medium
27/04/2018,23:28:41,88231,Home & Furniture,Dinner Crockery,133,1,Medium
03/07/2018,14:01:13,73260,Home & Furniture,Sofa Covers,216,5,Medium
30/07/2018,09:52:40,77242,Home & Furniture,Bed Sheets,211,5,Medium
11/07/2018,20:58:57,63734,Home & Furniture,Curtains,34,1,Medium
30/06/2018,16:35:30,96502,Home & Furniture,Towels,228,1,Medium
11/10/2018,13:47:19,80260,Home & Furniture,Sofas,67,3,Medium
04/07/2018,23:59:54,80346,Home & Furniture,Beds,78,1,Medium
16/09/2018,00:26:35,83015,Home & Furniture,Dinning Tables,119,1,Medium
12/10/2018,19:32:04,68297,Home & Furniture,Shoe Rack,124,1,Low
21/04/2018,17:15:10,74909,Home & Furniture,Umbrellas,70,1,Medium
06/08/2018,21:36:16,73569,Home & Furniture,Dinner Crockery,133,4,Medium
08/01/2018,09:48:47,66030,Home & Furniture,Sofa Covers,216,4,Medium
25/11/2018,11:58:19,68864,Home & Furniture,Bed Sheets,211,1,Medium
13/12/2018,09:03:58,85584,Home & Furniture,Curtains,34,4,Medium
25/04/2018,19:25:35,83519,Home & Furniture,Towels,228,4,Medium
27/04/2018,23:23:49,83864,Home & Furniture,Sofas,67,3,Medium
04/01/2018,11:26:24,83647,Home & Furniture,Beds,78,4,Medium
12/02/2018,16:47:41,63786,Home & Furniture,Dinning Tables,119,5,Medium
17/03/2018,14:06:27,69593,Home & Furniture,Shoe Rack,124,1,High
30/04/2018,15:42:04,70341,Home & Furniture,Umbrellas,70,1,Medium
25/07/2018,18:48:28,63211,Home & Furniture,Dinner Crockery,133,4,Medium
22/09/2018,20:56:22,86315,Home & Furniture,Sofa Covers,216,1,Medium
02/11/2018,12:05:38,65337,Home & Furniture,Bed Sheets,211,4,High
24/09/2018,15:16:43,94087,Home & Furniture,Curtains,34,3,Medium
26/06/2018,14:21:17,82933,Home & Furniture,Towels,228,4,Medium
09/07/2018,16:08:36,89256,Home & Furniture,Sofas,67,5,Medium
16/10/2018,15:17:31,77317,Home & Furniture,Beds,78,1,Medium
11/09/2018,15:22:25,93977,Home & Furniture,Dinning Tables,119,5,Medium
24/11/2018,13:38:56,88618,Home & Furniture,Shoe Rack,124,1,Medium
06/10/2018,10:19:06,72144,Home & Furniture,Umbrellas,70,1,Low
02/09/2018,20:52:06,81222,Home & Furniture,Dinner Crockery,133,1,Medium
03/09/2018,16:46:18,94443,Home & Furniture,Sofa Covers,216,3,Medium
26/05/2018,14:19:39,99503,Home & Furniture,Bed Sheets,211,3,Medium
08/07/2018,12:31:36,66484,Home & Furniture,Curtains,34,1,High
30/06/2018,10:48:21,99001,Home & Furniture,Towels,228,1,High
05/09/2018,23:29:55,68659,Home & Furniture,Sofas,67,3,Low
05/10/2018,13:15:29,89513,Home & Furniture,Beds,78,1,Medium
23/04/2018,21:46:09,88913,Home & Furniture,Dinning Tables,119,5,Medium
03/08/2018,23:57:51,61307,Home & Furniture,Shoe Rack,124,5,Medium
17/06/2018,17:03:23,93153,Home & Furniture,Umbrellas,70,5,Medium
26/07/2018,18:59:43,80517,Home & Furniture,Dinner Crockery,133,5,Medium
02/01/2018,13:45:58,68515,Home & Furniture,Sofa Covers,216,5,High
22/06/2018,22:35:09,89095,Home & Furniture,Bed Sheets,211,5,Medium
28/08/2018,22:24:40,77471,Home & Furniture,Curtains,34,3,High
13/08/2018,08:40:33,83450,Home & Furniture,Towels,228,5,Medium
03/10/2018,13:31:36,68653,Home & Furniture,Sofas,67,5,Medium
29/09/2018,18:49:55,66936,Home & Furniture,Beds,78,4,Medium
16/05/2018,08:41:37,71295,Home & Furniture,Dinning Tables,119,4,Medium
24/09/2018,23:02:22,90736,Home & Furniture,Shoe Rack,124,4,Medium
13/12/2018,13:01:46,97408,Home & Furniture,Umbrellas,70,5,Medium
09/12/2018,15:38:43,89280,Home & Furniture,Dinner Crockery,133,1,Medium
23/08/2018,17:28:06,67302,Home & Furniture,Sofa Covers,216,1,Medium
24/07/2018,17:27:26,95925,Home & Furniture,Bed Sheets,211,1,High
06/07/2018,17:30:40,83275,Home & Furniture,Curtains,34,1,Medium
19/10/2018,08:35:25,95744,Home & Furniture,Towels,228,3,Medium
07/12/2018,18:32:33,84653,Home & Furniture,Sofas,67,4,High
14/05/2018,15:19:02,71380,Home & Furniture,Beds,78,3,Medium
13/05/2018,19:36:59,80240,Home & Furniture,Dinning Tables,119,1,Medium
24/05/2018,01:10:22,69787,Home & Furniture,Shoe Rack,124,5,Medium
11/10/2018,16:18:58,92871,Home & Furniture,Umbrellas,70,5,Low
09/07/2018,18:54:52,77898,Home & Furniture,Dinner Crockery,133,1,Medium
23/08/2018,14:49:38,79802,Home & Furniture,Sofa Covers,216,1,Medium
19/05/2018,23:08:38,92601,Home & Furniture,Bed Sheets,211,1,Medium
19/08/2018,18:49:41,93494,Home & Furniture,Curtains,34,1,Low
17/09/2018,11:19:02,95229,Home & Furniture,Towels,228,3,Medium
30/12/2018,12:12:49,64641,Home & Furniture,Sofas,67,5,Medium
15/12/2018,15:04:06,82044,Home & Furniture,Beds,78,3,Medium
05/11/2018,13:47:14,73406,Home & Furniture,Dinning Tables,119,1,Medium
08/01/2018,20:28:48,66977,Home & Furniture,Shoe Rack,124,3,High
27/05/2018,20:56:03,91827,Home & Furniture,Umbrellas,70,1,Medium
25/08/2018,12:39:45,63224,Home & Furniture,Dinner Crockery,133,1,Low
28/05/2018,11:02:23,63689,Home & Furniture,Sofa Covers,216,4,High
21/07/2018,07:47:04,84561,Home & Furniture,Bed Sheets,211,1,Medium
09/08/2018,16:49:44,97455,Home & Furniture,Curtains,34,1,Medium
29/06/2018,22:45:12,95507,Home & Furniture,Towels,228,1,High
24/12/2018,22:44:15,90146,Home & Furniture,Sofas,67,1,Medium
07/05/2018,20:22:07,88596,Home & Furniture,Beds,78,3,High
04/11/2018,11:23:11,86478,Home & Furniture,Dinning Tables,119,1,Medium
24/09/2018,13:21:26,92031,Home & Furniture,Shoe Rack,124,4,Medium
06/11/2018,20:27:28,87691,Home & Furniture,Umbrellas,70,1,Medium
06/04/2018,12:41:01,78262,Home & Furniture,Dinner Crockery,133,1,Medium
09/01/2018,11:13:00,94507,Home & Furniture,Sofa Covers,216,1,High
07/12/2018,18:38:51,91403,Home & Furniture,Bed Sheets,211,1,Medium
09/08/2018,10:53:13,96186,Home & Furniture,Curtains,34,1,High
08/08/2018,20:12:55,92636,Home & Furniture,Towels,228,1,Medium
01/09/2018,17:31:42,62609,Home & Furniture,Sofas,67,4,Medium
11/12/2018,11:33:13,77354,Home & Furniture,Beds,78,1,Medium
01/01/2018,00:03:33,75358,Home & Furniture,Dinning Tables,119,1,Medium
10/01/2018,16:06:30,98664,Home & Furniture,Shoe Rack,124,1,Medium
30/01/2018,20:58:58,93839,Home & Furniture,Umbrellas,70,1,Medium
15/10/2018,23:59:20,78240,Home & Furniture,Dinner Crockery,133,3,Low
28/02/2018,11:29:19,95106,Home & Furniture,Sofa Covers,216,1,Medium
15/06/2018,11:01:06,85499,Home & Furniture,Bed Sheets,211,3,Medium
06/06/2018,20:27:22,76204,Home & Furniture,Curtains,34,3,High
13/07/2018,11:19:37,64068,Home & Furniture,Towels,228,3,Medium
12/02/2018,21:22:46,60984,Home & Furniture,Sofas,67,5,Medium
05/12/2018,21:59:46,62636,Home & Furniture,Beds,78,1,High
20/11/2018,13:09:17,75697,Home & Furniture,Dinning Tables,119,3,Medium
26/03/2018,20:19:16,93761,Home & Furniture,Shoe Rack,124,3,Medium
29/04/2018,18:14:35,93981,Home & Furniture,Umbrellas,70,1,Medium
26/06/2018,11:50:10,87982,Home & Furniture,Dinner Crockery,133,1,Medium
08/05/2018,23:50:43,76726,Home & Furniture,Sofa Covers,216,3,Medium
15/10/2018,18:21:56,78279,Home & Furniture,Bed Sheets,211,1,Medium
04/05/2018,20:25:28,82880,Home & Furniture,Curtains,34,1,Medium
15/12/2018,07:22:00,67019,Home & Furniture,Towels,228,3,Medium
03/07/2018,21:25:43,91167,Home & Furniture,Sofas,67,3,Medium
19/11/2018,09:44:46,71883,Home & Furniture,Beds,78,4,Medium
14/03/2018,16:08:51,90217,Home & Furniture,Dinning Tables,119,4,Medium
22/10/2018,14:43:30,88235,Home & Furniture,Shoe Rack,124,3,High
15/12/2018,16:39:43,99161,Home & Furniture,Umbrellas,70,5,High
09/04/2018,21:37:39,82077,Home & Furniture,Dinner Crockery,133,4,Medium
11/07/2018,18:06:41,68829,Home & Furniture,Sofa Covers,216,4,High
23/07/2018,13:45:21,87944,Home & Furniture,Bed Sheets,211,4,Medium
28/02/2018,00:10:02,91530,Home & Furniture,Curtains,34,5,Medium
05/09/2018,09:04:45,95921,Home & Furniture,Towels,228,4,Medium
28/03/2018,16:44:32,75406,Home & Furniture,Sofas,67,4,Medium
29/07/2018,18:38:44,90740,Home & Furniture,Beds,78,1,Medium
16/05/2018,09:56:26,94727,Home & Furniture,Dinning Tables,119,4,Medium
14/12/2018,18:29:23,96604,Home & Furniture,Shoe Rack,124,5,Medium
10/08/2018,16:05:24,73966,Home & Furniture,Umbrellas,70,3,High
15/06/2018,12:22:25,94219,Home & Furniture,Dinner Crockery,133,1,Medium
19/12/2018,09:35:02,81344,Home & Furniture,Sofa Covers,216,3,Medium
17/11/2018,14:29:07,96102,Home & Furniture,Bed Sheets,211,3,Medium
06/10/2018,17:59:56,97248,Home & Furniture,Curtains,34,1,Medium
15/10/2018,20:24:55,69103,Home & Furniture,Towels,228,3,Low
27/06/2018,16:04:30,83227,Home & Furniture,Sofas,67,5,Medium
17/11/2018,00:13:24,80413,Home & Furniture,Beds,78,1,Medium
15/06/2018,18:33:08,93550,Home & Furniture,Dinning Tables,119,4,Medium
08/05/2018,23:19:40,62204,Home & Furniture,Shoe Rack,124,4,Medium
30/01/2018,16:01:24,96514,Home & Furniture,Umbrellas,70,4,High
02/02/2018,14:15:11,97913,Home & Furniture,Dinner Crockery,133,1,Medium
30/04/2018,21:49:25,97833,Home & Furniture,Sofa Covers,216,1,Medium
02/11/2018,19:52:36,78309,Home & Furniture,Bed Sheets,211,3,High
08/05/2018,21:46:01,70917,Home & Furniture,Curtains,34,4,Medium
29/09/2018,18:47:18,75990,Home & Furniture,Towels,228,1,Medium
12/01/2018,15:13:13,85722,Home & Furniture,Sofas,67,4,Medium
17/09/2018,18:31:00,81814,Home & Furniture,Beds,78,4,Medium
11/06/2018,23:32:55,63827,Home & Furniture,Dinning Tables,119,1,High
14/09/2018,10:26:01,83298,Home & Furniture,Shoe Rack,124,1,Medium
27/02/2018,10:34:36,78756,Home & Furniture,Umbrellas,70,1,Medium
04/05/2018,10:32:08,65961,Home & Furniture,Dinner Crockery,133,4,High
25/07/2018,13:20:47,77371,Home & Furniture,Sofa Covers,216,5,Medium
30/01/2018,09:48:17,95151,Home & Furniture,Bed Sheets,211,4,Medium
04/07/2018,14:35:03,84934,Home & Furniture,Curtains,34,5,Medium
21/01/2018,01:34:56,78792,Home & Furniture,Towels,228,1,High
16/05/2018,08:54:45,79904,Home & Furniture,Sofas,67,4,Medium
02/06/2018,00:04:05,94586,Home & Furniture,Beds,78,1,Medium
09/04/2018,11:03:55,74520,Home & Furniture,Dinning Tables,119,1,Medium
23/04/2018,20:24:54,61090,Home & Furniture,Shoe Rack,124,1,Medium
23/04/2018,13:49:59,74011,Home & Furniture,Umbrellas,70,1,Medium
01/09/2018,18:59:31,81642,Home & Furniture,Dinner Crockery,133,1,Medium
19/09/2018,20:01:14,71601,Home & Furniture,Sofa Covers,216,5,Medium
16/05/2018,14:35:43,84744,Home & Furniture,Bed Sheets,211,4,High
29/01/2018,00:30:11,79994,Home & Furniture,Curtains,34,5,Medium
30/05/2018,13:58:32,91764,Home & Furniture,Towels,228,3,Medium
07/12/2018,08:55:43,60323,Home & Furniture,Sofas,67,4,Medium
12/08/2018,19:56:00,77336,Home & Furniture,Beds,78,5,Medium
23/07/2018,21:37:29,65821,Home & Furniture,Dinning Tables,119,3,Medium
23/10/2018,11:46:03,96221,Home & Furniture,Shoe Rack,124,5,Medium
14/11/2018,08:24:18,87748,Home & Furniture,Umbrellas,70,5,Medium
11/04/2018,18:05:34,77775,Home & Furniture,Dinner Crockery,133,4,Medium
27/06/2018,13:12:50,95472,Home & Furniture,Sofa Covers,216,1,Medium
11/07/2018,07:33:11,90354,Home & Furniture,Bed Sheets,211,3,High
13/10/2018,11:34:22,99753,Home & Furniture,Curtains,34,3,Medium
24/06/2018,18:16:19,92364,Home & Furniture,Towels,228,1,Medium
04/12/2018,22:23:33,80423,Home & Furniture,Sofas,67,1,Medium
